id,cc_cons
35895,6671.432639305423
28683,729.6503956072709
18826,2336.921830296743
14328,6811.8604541329
17011,3319.406950113807
35575,1691.9860038591592
45314,6028.81205784951
25759,1969.1595236063836
31278,918.4052026556949
29552,1692.3696602807229
15351,1945.285133567835
37712,963.8290075858446
25129,5823.40034356683
24377,2371.475971007401
26676,2147.4370426896808
24078,7976.3977889233975
36553,2491.4073178521303
31327,6348.521932800487
41038,13219.039035466883
23444,1184.280451071223
18780,3677.7071868414273
5029,1571.5566448425898
3733,3375.647961723179
28663,1627.8131945552784
12112,5692.809606537202
12698,3702.28881336109
45370,1634.945016461495
27958,1453.0826406424978
10307,2934.7504052662407
30082,1037.449422629068
34560,3480.8337338094334
27355,2002.8552932618888
23113,5039.534537463292
27578,1912.928048801261
43100,2522.3892085320017
2798,2391.8830319631725
29228,2226.290201343814
15330,3753.048808945121
619,7752.760073710259
15350,41743.4137199994
6555,1572.0954579570907
29635,2017.926936573695
7524,6150.7568556909855
44556,3955.3279347523085
24459,8810.294682529073
41392,662.0145318051146
20657,2450.089025806567
26909,2747.260857413323
24874,7404.062618983911
17716,2858.4599292475377
33679,1752.663124552723
7106,2386.4917212998794
38942,1121.9837344864466
30889,4642.538451458098
17647,5917.285729209701
4926,5248.11236224454
41727,2148.14590282945
20071,4319.216164024323
13443,2994.1979948968024
27205,6483.228129051381
29698,15119.615254213586
19755,3701.6753312126416
46345,2598.33795054028
40340,5162.665481573219
25843,1830.9287836404626
36011,2090.8313379758974
5619,2677.9224441430606
3894,4362.0365759781025
16077,2433.6406328902726
7597,2352.717917780522
44204,7004.320142055992
36690,2427.1270107427836
33907,1419.1618093217883
34417,928.2337394133637
30809,2404.749958543027
20637,7258.8270506327035
19926,5257.316132648986
42513,1454.443743133762
8502,2012.1326558207065
35341,3212.7885985731073
42694,3295.4710648026344
32038,1031.7716971546756
27177,9975.572230679938
32351,9320.430101886583
17294,1579.9674788546279
37440,2724.307136828127
1896,9237.72083166709
35470,700.7939142929849
4380,7713.022524157669
46279,1594.4016874159868
25698,836.8353551875872
36609,1778.7942111741438
31680,3284.813547382228
32783,3172.374232545129
23349,824.6190362131222
35568,2151.8660931799486
40341,794.5439166482987
46199,1373.6051907497642
43035,1703.6352914481558
28091,1968.953986353924
24809,16411.381404354142
4275,10585.258567862193
21415,7466.262671484306
39579,3951.8194262471725
22923,13788.172657606909
5874,3819.6724486058647
25907,3284.5714091614586
46122,3351.8826938673433
41827,2960.806059323856
36730,6713.540876007726
28881,1855.5626691462708
39590,4500.844323747258
5242,1085.2950846115405
3514,1884.9163105102525
24526,1423.9170715713603
35088,923.7638863351406
26236,2829.079395363474
34961,4891.9645593893265
37042,1229.0957639360445
43749,2203.2046490019766
18923,3190.8969367964846
3896,6023.762065554448
175,1499.6901237815755
15803,8107.259651905734
10764,10657.146530411732
45765,789.4846126203021
460,2060.295683456131
29748,3796.125584550049
19211,5512.853229077494
26699,4705.662082624655
25596,12255.183337380333
15079,10407.869676970455
34666,4700.194100631494
13161,3394.5703972474817
26097,1314.0324663388255
9297,5923.497593721925
600,8295.54699558569
44720,2858.19247719142
21162,2020.5033197334153
5806,1664.3618628154013
16373,8754.630935246238
2539,4552.5691580593475
13282,1409.199920343507
38418,1050.8058662404123
18370,2666.518377065098
26617,3847.7627418199495
12333,2889.9599636717517
26240,3115.5074888219756
10045,1338.9786036251417
11172,2255.062124103353
16255,3844.3527472951314
16978,2801.575213290257
3118,3292.5875454504585
8521,1044.4127145635234
10766,2105.478297300394
1942,398.5932090754082
14879,5082.298405105638
33262,2212.028960635083
24849,1814.62788443751
38010,3509.401942551705
23251,3462.4181053584803
24659,2011.2305098672618
2770,1034.4981115665357
13661,1545.6461418435242
12448,6606.884570909423
33700,2261.615516036878
22916,1174.0776705946953
23596,3402.287126926968
46408,19172.55597868624
43314,4262.548101241352
1298,951.8012444382728
29081,4311.3782814710175
32030,1320.1134777823384
15186,1781.7303538647225
32949,3232.5960439926557
45287,4715.781633020038
31860,4178.397072135791
31972,8338.140722443964
43589,1665.4537209197424
35395,1766.5542206268947
44673,2486.139274304773
18928,6325.747197269183
16946,2355.095447953454
10133,2972.1027288245114
8253,819.7214888195724
5688,6570.666710525037
17553,5482.125374241364
40902,3118.4036593170176
2124,1318.8544216253524
19390,32842.292183748395
31277,1663.2682336506532
15944,1873.7784554976733
28504,1059.1278288909202
9634,2656.072991027504
17249,2512.294481486936
5497,6971.378962604322
16326,2338.6459933521387
30900,2041.14080773019
11943,2232.071299900231
18202,3920.0623002248544
45708,4529.198340185258
9527,766.1293866388618
30149,2593.501962135835
3983,3882.086075858758
2066,4355.746292708028
28884,1569.4717778955276
22663,1931.2087690150865
45950,3773.2341125894827
33569,670.1602554413267
12046,1850.9218342424783
12061,919.5318908675268
26211,1573.460285357556
40518,1063.3337873202133
13566,17607.837434077777
14490,2860.692298488499
25742,919.7911346081543
22908,3099.025929770268
24831,9537.35695936844
40683,6234.773996974264
40272,8486.546840104698
12340,15561.761047302849
4573,1403.7004517562807
29286,1346.5995027285417
29985,1408.918862471045
28527,3572.4360762356687
10207,2682.5465517164716
38110,3546.1572160219675
27699,2821.079142590736
14078,2165.954998172854
25516,3663.689659557301
23266,2934.5894032185392
10916,3851.1306259881917
24856,1625.959765779271
41506,4584.413851145382
26702,1712.0181968652832
35549,2353.022698321169
42321,4571.254076497691
10984,3571.9140935497444
13789,2459.9741447043357
37086,3793.1850161340744
9121,4164.565410732602
39563,4511.226801045307
7709,2617.414134500049
36764,3644.5247142096478
396,4037.301363721612
3183,2063.5699511854423
10366,2065.5170712840763
42112,1482.992630636825
13909,8535.716423504406
20417,2256.1963641375837
41599,6954.819261974111
42742,834.3272523829711
4578,3279.413663042141
40872,1817.4602315370655
15872,1145.8142764398067
35445,1616.3393085610578
364,2962.0583570097424
33400,2041.927104412782
21630,1406.8911881399974
11879,7355.864234427555
16662,3046.725836639388
10179,3722.009593242919
4972,2774.9177472573483
4666,1882.675645067543
45259,1428.1238599479375
45969,4537.725686574767
16700,1918.5769583607866
42305,13280.965633044621
44987,4540.980753109988
44545,6061.932722807836
26035,14770.58658323539
25039,2030.1390595794653
22224,8020.5554294248195
3196,1558.089907640017
17402,8192.416078768625
46274,615.8585299806126
5004,2403.1370136591477
37950,2014.9396283060537
37717,3448.0980811193112
25719,634.2967530359397
417,3475.6374912311217
43030,3160.9211619876223
34362,2503.7243084016136
8119,2221.9013834033663
30769,1209.3797463738915
19503,712.3853458056994
29415,5132.08072460212
30675,3747.6301016241205
41679,1683.6740158167447
1422,1886.3314932586286
45343,1819.4653204863514
31448,1630.5367069996041
12009,3108.9667204098523
20230,3161.7211946283173
13491,7808.206711817413
40433,12857.22942676168
44376,2280.4902882310644
14746,4450.929802525437
28090,4682.725186452891
31166,4023.288854703006
7684,3798.0012519463285
16786,4541.1858303674835
8678,2873.6978028487806
4620,1401.5723406363506
23708,1393.6573698319
18742,4187.856770022735
29779,5083.4115132524175
29197,4587.134244460042
23777,3408.417435110806
35390,1451.0232557428872
40008,3146.8668088124086
3925,1185.695381727739
11957,1358.7774414566027
40677,10928.917410379754
12524,4995.118255814222
32659,1494.9005322332891
16586,4197.66064458615
35869,4376.239901679895
19372,2235.528497215122
14059,1416.1179500631465
15481,2388.8062531430937
41124,2002.429464719903
37226,2162.0572441513114
18178,467.38585532970285
29534,3713.1308665288166
12351,3123.3005651965163
28155,7000.826988403919
19873,1537.1280117526994
40679,2325.123519247563
6206,13813.439502232613
22988,2309.887676509355
8326,8114.328829005129
20169,903.5805573735147
37153,1730.4981453309142
42577,1145.6705196906776
119,10405.141839963733
43086,3076.3243172610605
34471,1090.1917893841355
30022,2727.218418901285
36665,1528.6260843588068
22728,4676.578657502033
39263,3958.0392459801374
36879,19230.71860091115
29544,2512.7718170819708
27459,830.3647033120826
35864,3479.7443887670956
3462,2401.734301389803
20176,1926.487381050012
27888,1570.8368369222178
11691,13188.056503414926
8182,1022.3202743268466
37309,7999.68633357686
31629,2777.5769605768887
31351,1485.0390112412738
27433,2132.914998717108
29007,978.1605054561855
19928,4116.780502758313
14151,6756.89687532798
34657,1505.1926616727835
13135,1511.943257328798
32655,2778.03138955654
18615,4075.0909776110498
12989,8131.577618420208
13301,3218.62400700913
20887,4909.875185970094
33111,2212.9100030125596
5285,3681.02409852018
37184,5184.162111963573
41820,3648.8478479422242
39083,1046.050936261727
41527,3149.9049974729624
2332,5069.515205312382
37550,2148.4871136429288
46530,2279.6699179110983
3065,1316.7116693501678
45551,1596.1292568867382
542,868.6437721242488
46600,3233.323344602991
30985,1912.3054236927223
41476,3620.5147245675976
4740,3060.821438351706
19041,3951.52427159963
30681,553.6659233146477
37404,2813.659457968565
14149,2397.888668399319
31544,1911.7057231508713
1313,2455.3447246108217
13110,3173.1961895734244
26937,1020.272856408301
43711,1223.632164717954
10157,6687.620006340025
11453,2355.0494191081243
12616,3026.814114701333
7460,1240.0932923033386
41744,3956.730604169496
21054,3447.3355095357697
6670,5497.189781222115
27145,1326.2063461199705
7578,1985.4751054883232
33162,699.419197144429
33239,2520.8894852950825
37779,1157.2528551726573
46481,1991.9946088047004
2866,2446.9493498242
35847,2959.0505528148515
7378,1040.034030490631
29301,4791.47536685273
45855,2630.126738290316
29873,2463.260870765166
10087,2031.6072979012836
33380,3118.220442271517
8303,6689.326189244107
22340,1349.8308042572396
18054,4067.4167989931993
32644,1514.3456179057978
9189,1556.0051285511972
38249,3271.2710069734003
35504,1122.5815616825414
12757,6977.125387851537
36424,2916.465580655456
15021,791.6450166455684
43492,2695.1990893756074
16948,1548.807579744817
30883,6409.661047258869
7496,10513.764955897379
44107,1347.6291430723984
10171,10588.579332341857
45872,3197.677874498177
9473,2485.2734485250817
2732,5156.596529865153
8559,10619.508597088477
25533,2671.369803726976
8028,2788.616802319324
9494,2711.248680700331
15112,2629.306167724508
40749,1651.1114803248308
44906,868.7194968694537
44655,1768.2051346847277
38132,1227.768632417402
34669,1719.9565416151236
12207,4286.095527419321
15421,3872.7229542515506
41498,3472.4310840130306
23993,4419.463529109694
46418,3047.2055355078855
2523,12199.906306540202
42683,4212.757964796044
19974,4435.465830319341
19164,1640.2425669077568
1059,1902.37552819319
40031,1412.6161266223594
12097,3523.468414648883
15013,3145.8322298344037
22428,1910.5187224226052
8263,5233.242792506546
4943,11352.565351078896
22997,834.6200589170019
12210,3915.26543871593
40636,1305.764618449863
10352,10392.077029916085
10710,16722.568815955172
23633,2959.930393064503
27460,2858.4005806953132
36455,1845.886367706642
3126,9182.219531690329
2187,1632.9948375928777
5685,5775.819794893957
36614,6841.966021714298
46011,5985.05299993061
16528,1389.3438617483246
37139,4963.56874247805
6652,3624.9550394852645
23911,2357.962213778421
6339,1804.2515271225052
27388,1059.8560098821115
21645,8023.066465973453
31333,4558.243248897038
21655,3233.913639162103
44770,2007.647913081857
24531,2525.1970818242767
34378,11901.494534281219
33607,2011.2034735628663
21988,5759.33325445518
4034,875.5460040859567
35081,3430.112507718382
25976,17639.0925511252
18566,5118.2409557808705
44253,2307.404804628995
36438,4790.448743240714
25589,1773.9911465956138
27957,2301.1942103720685
18475,5063.57512837841
2422,2136.9234822213452
12967,3185.5121642417776
21193,1412.851869857118
25398,8474.916187080085
35935,24288.65583993758
31614,2579.0857096158525
9405,1614.6089120793204
19859,810.2795985622471
197,1294.5305801739619
43364,867.1762327673862
17264,3707.4554104916133
26986,1621.416561889468
24090,983.5876649523972
24747,1513.292315807483
35413,976.8214872982326
44857,7898.319169084897
26154,3697.727294840039
6151,1165.9011579987312
28305,3639.557811762345
541,1668.135009039516
39491,10991.803596061976
40476,3974.531191377443
2736,2226.048302470067
285,1119.4721769439377
9234,2647.2267060430286
1689,8313.749676856094
41688,1157.9728381396847
42106,2009.1841496105887
25569,5105.407171845202
13408,1410.3842701510637
16525,7207.492758471567
10003,3120.9057342955493
6807,3555.0595197041803
35213,11225.57863029333
7707,6591.869989593481
23732,861.2926716563588
5941,1860.2386778578887
32575,1743.695428665639
19933,11593.162157993427
21950,1611.6734954882106
10628,3173.8488884276517
14416,1707.31426608045
21149,602.5175142259305
42408,2238.3133820182175
19610,3438.235533168085
46428,6896.704514610371
25855,1296.8490896765788
12598,2017.7951870646348
32498,3342.880542665758
42381,5995.847968302293
23125,7257.349235655174
10456,2171.17468702772
19754,573.8083012134099
21513,11500.647099467491
34076,1708.9588169846968
35269,9386.478490203197
31097,8176.299415945075
9062,6341.203126308471
39871,2987.7246394181566
13793,6485.6185386368825
407,1679.2584049177926
5854,2638.7157630852234
9345,2236.451043173972
20301,1958.3450438853406
26102,4216.028861281382
4436,3461.68213637498
36737,1128.6917220221821
35880,3328.1796978529487
2205,993.0635991498908
44914,2447.4805912798342
14101,1320.5888851928896
24790,8616.315398932198
42912,1993.918973630629
1123,2356.040880308304
13428,1340.231849051185
30762,2147.7551774430153
27666,1590.0067037397155
20216,13949.215647272395
36610,2266.9715413179297
14908,2014.6234665588095
2773,2710.717150415198
32447,3333.3805789854027
9401,3885.460708797844
11342,2159.839011936693
2195,4765.784232720655
8519,21597.908244640344
27921,7552.011282852698
28983,1347.4131178237665
25155,3581.1471568693264
761,2078.647934565127
17028,9081.593243221781
2058,4992.81558934597
4785,1078.4939097553606
7182,1604.1119162598452
20805,2386.0494242851896
18165,4038.334354624347
7565,5170.680905320992
21888,2916.658526089304
36297,1383.9916901038978
40046,3976.3580973598637
13397,1950.2929819867638
22949,2159.0579300626955
10264,2197.8437603342986
10005,1598.344382762048
16516,1293.6788471984835
24815,2191.5820093265474
33556,1537.858002478479
31865,4787.234925587729
26080,1653.0173509254832
8173,438.13469009639056
15084,1950.5022400949267
28586,2153.484594878871
7840,6644.116917980268
7910,985.563891179731
36084,2343.2507605358364
42510,1399.2921447411102
5828,1349.4849366469211
30504,1839.134621292342
8287,1869.0845150924717
11904,1264.4999121148926
5194,2314.6526255857875
501,2164.8684297578643
13153,3793.5961026551663
19830,6845.63010138241
3832,2465.288194363345
44342,1225.9517970231382
42944,2167.8369174547993
40484,1565.0625006301743
16087,2134.127548690395
42927,12871.585085917672
25726,2189.223099474775
23023,4979.579025175848
21895,15185.996143117896
26501,4160.443034324177
10664,2672.0837735481146
35798,1966.3597119391557
34331,2545.5031185306434
41852,4585.394668105703
19733,1451.7248646802473
21119,3465.5059792319134
22653,6447.894563239441
39861,2716.5835848170227
39386,5369.3606161421485
33327,1559.1863543733134
43796,2424.210627605254
40497,5770.864216847308
10234,9978.339325023762
35450,13927.432557816963
40635,1840.2931130783422
4272,1743.7719556060545
16425,3729.3075159109376
35768,5484.600438978109
46275,2506.4119976801067
1226,1373.0193757949996
13024,2546.9678936522087
38035,2541.808253852621
6136,6195.7031745654285
2156,4656.95291722611
39099,775.2442749845635
26697,3143.1315712352907
36235,8165.986181165091
1746,1762.8304619159753
30446,1341.809785008297
871,2548.105912520023
32492,713.2530806206539
13629,1859.8631670063792
8353,2021.3214139549448
38140,2688.5248225712553
46668,4268.085790697112
1636,1220.257710248322
46529,4983.035455168623
44971,2834.7830821870034
2981,5636.907827387522
5343,3634.2322954511033
25307,5852.4510511566405
556,890.7990499681748
5626,3940.5138309220883
11340,2264.3631214764487
23325,3395.9450987564587
45514,2673.4487451153673
10610,6476.587413396752
15552,8144.6084852320955
44940,5770.799342967083
3432,1268.0495073015622
26052,2288.0899861333846
35634,2718.091120198991
25312,2644.982831130221
20171,6898.154122901407
37447,1083.3821923884332
4356,2164.942335330057
8572,6567.4628118444125
1163,904.9324469106887
19017,1656.7566572102976
31665,3675.974787364866
3755,2156.3138096850043
4968,2272.0520592097396
35771,1615.603032457312
957,3520.2606822004154
17851,3014.6310033344516
45274,4220.231657175273
2990,8333.198299006219
22217,2077.629228567678
45035,7567.138134920542
30237,3841.2731160870826
46581,1360.1861394894067
1283,1505.6696271142193
27846,6510.084396289338
44533,2302.587856625633
32271,5791.069643309698
16017,3570.6604900395873
37490,1579.5535411129983
6662,1418.999480549793
41923,2021.0502340851583
40562,4059.50024148609
24532,3199.7406750682508
34364,3030.8678202660462
25196,6038.688381247005
4907,1041.1752954790688
26257,5156.052339550454
17975,2750.0860011777604
14843,2046.6735657007737
2357,5245.258096374072
46538,5289.098676112042
23963,4306.946009406787
42656,3871.3869750174754
45064,905.0098371625254
20177,2307.7270428211546
28199,2373.6537731594144
35127,2636.6298280545866
7105,10359.133489612577
33622,4243.510337333736
10055,12695.253878409501
4870,3729.9571127805293
31389,1704.6010984293123
25495,1214.889433539094
44202,2055.6930630878533
749,2426.267048964286
46133,3754.5532010619218
36478,10589.34069740364
13101,3628.5615264868356
8625,16070.547618756891
6685,2889.815637230711
13929,12903.627780371258
19649,2192.206195225083
45769,1476.3730322918373
4274,4506.26005404956
21822,1118.0443296066733
22021,2007.2630059271942
39795,2118.063446847725
23890,1977.8725893614353
5345,5182.358849206187
31392,2695.50879762138
21801,6604.506163898875
39498,5462.543134944433
29703,5333.491378333478
32639,3268.761850794745
13131,5416.037256510264
33416,1509.0778949086477
7234,2491.9120909927565
16009,710.2455656574936
17925,5092.26547246837
5265,1192.743594121856
7306,11336.674058332015
12336,17260.780273525495
43507,6026.26187948749
17573,1008.7876971636612
3013,1355.9322619136253
34561,1011.9694139804068
6218,1797.367894764585
20381,2012.2905422903193
22938,3930.217138400875
37747,2000.0247779000756
39442,4852.227480394903
45971,1435.2336277664524
30723,3252.939376093337
26229,9528.581798008385
36304,961.4351880992432
35751,1760.2080576470762
35624,3850.044930170927
42073,6975.996745020053
40362,6897.394488428536
14515,3420.1617861025165
30535,3199.480637908073
22666,1228.435697263901
45883,1308.1890923092815
42978,4528.997731300027
3634,2720.219954518544
23471,2120.5571800010694
17897,2817.9072255691076
20591,1949.4057990289461
1939,3694.6225193829937
8606,19752.904685252703
13721,1823.2399448867284
19742,1648.1385190330097
15810,2475.881726387761
40078,5158.624107112223
3808,6412.404386214004
27099,1028.3322976995935
6257,2324.5674288500186
33176,6293.333538165761
8691,3650.875220280051
7101,2205.2479494343283
21797,9279.289482515891
16655,1895.6948510663494
39134,5641.985648308096
14591,2065.571401387459
8820,4130.547463667481
41423,1821.1949474386322
36635,1925.1949501224406
16411,9486.722225099662
1159,1573.4349800751197
20534,1143.2357838089313
46018,6076.210994590317
16065,2514.5092628202888
14761,2061.7404951585545
18938,25012.33230998047
9086,4213.917283344539
39160,5410.4370587545345
7130,1163.8116576788552
35201,3120.091310417038
21403,4143.417714153495
11816,11193.547332745378
1841,6474.657395202711
1540,1738.96413707037
35218,2008.3468047360197
28841,7162.644842009128
8482,1164.2386047068733
34165,4730.516896053622
41805,8713.670947545752
33748,1220.6393119758789
6013,4894.073968338128
30469,7620.609138215066
1409,6070.618743557352
23566,1494.5922415254715
4627,1894.1963584908392
26587,6871.255162447609
21264,3717.96455469654
16188,1392.4281470726394
16613,2860.7409205962317
8307,1478.901467165036
23496,909.2786300235713
17576,4354.960225226686
28154,1328.3572934952924
2093,2816.6543224235834
35103,1486.9808079768304
46876,1622.6722036039955
36816,19077.98981510132
1471,4328.890535174311
25046,4301.303010086174
4560,3125.5423069307735
27690,3966.113844494205
7174,1435.8778119014635
15105,3383.614229992249
46849,9925.18923593139
41619,4137.127816437673
27407,10761.381542418767
17979,32286.0691694515
9336,3951.077949445388
34813,2175.5899384456543
2940,9137.966563103151
31352,1924.028510316844
34817,2062.791066929038
32224,1596.5219184506882
20005,2533.0743084879464
8996,4678.615908374893
11370,5822.310535045554
35503,769.0267033436389
22261,4319.211368723016
28439,4169.91045673389
17710,2635.602819945837
9498,2499.4101439085384
30402,2123.0129312396566
20509,7578.4166916475415
30325,1779.860620040433
15626,4704.179852751276
28809,6530.748371948758
41257,9454.536032613503
3552,4692.327416185229
29246,752.5294917713503
20270,3378.3671375470612
27595,3018.007326973706
15560,2918.9121817739033
18693,4540.982257046546
10531,4747.715375699452
7102,6270.554327963984
26252,3037.213800813446
24233,1279.5177492130206
38202,7096.43698351064
25654,2939.291408239527
31885,1559.6736946868339
6433,7804.583553004953
43888,3173.5332495262355
42119,6118.531041940837
14551,2033.4270607098467
12012,13234.957601608758
22592,3642.5653538421393
37339,902.0218674917942
35388,2165.6428091969933
32714,2563.449345877211
2261,817.9145926322643
9270,2885.5069407878646
12380,3983.580367460791
19079,10760.074351443249
34929,2264.824551449338
20397,3684.525406690255
28329,4367.543354303266
11411,4804.348855231479
1202,1667.5629703070365
19348,1671.6207253226944
7869,1443.6163995042807
27587,2020.0640256951542
36274,11023.4073862749
15297,1184.2243559288913
38782,3034.555377746562
4704,3103.1158679771925
22561,5792.633598136168
45836,2501.2056196529616
1863,4322.739761035978
23097,3292.8417523204193
9705,4176.094345495462
39633,5161.00348388894
6416,1039.6685010525498
954,2227.469816358943
18351,2841.397671036046
24451,2588.920951233138
38360,5480.381377598291
2532,1399.338722269729
35748,2633.5969472817537
40958,3251.7055002962657
24449,1212.925585332308
8982,1545.070122067129
44434,1029.0821328924644
35471,2316.107845334075
24793,4207.632307783806
354,3395.161174351972
10890,1682.948172241485
1441,1563.7117838402564
20988,7019.0631719867015
43882,3894.7585821122207
33338,3678.1884597076205
39377,624.6387037365467
19625,2909.1403194413415
7752,2611.406012715596
37966,1213.8052449379659
6004,1836.75928530863
19797,1144.6695577074624
1472,4091.676633942081
9635,1934.3800872683346
36997,967.6046737744514
2998,2437.6578018500763
12483,2900.438682492723
5907,2575.075441156022
22429,3093.316158808643
24315,1966.733508277506
11566,5681.002490564077
21112,1255.2304135296026
22074,2609.211797265682
24824,1795.430515905626
6465,5767.988960488742
4797,1801.7989163578036
33659,10329.223305463507
281,3162.9860474576517
5201,4073.862918092999
9194,1021.1969055677283
41708,24898.074327126717
7416,2224.6951605839768
40579,4138.522401937742
16996,5623.649264036115
44305,4161.606122531959
18414,16164.451960798311
29054,1408.5877242372255
46225,1910.6187923244859
43767,3411.4337172624423
29818,8962.11772922437
22032,2863.577213208574
35356,3647.702451088453
5236,849.6954724551916
15765,3107.603427997327
44424,4952.404010364584
26404,891.6438516846441
2877,3546.798361882245
15243,1853.2089159811258
13598,1572.4802008154893
21980,6197.135114177739
34684,1631.7532302702812
34155,8076.388221677147
2548,1248.7297826735105
4528,2996.638386309107
4114,8935.47602847543
9733,2375.8044772264348
29432,2327.3011669969037
3323,2897.903002068446
7244,6090.1930356292
17865,10772.480493371664
21025,4017.185652723554
22122,1462.5950503031993
14698,8527.185777670908
44611,3717.980421052872
36834,1536.4302098885212
15554,6484.293870428523
19569,1790.4048785441157
32302,2447.3202531034453
43685,1848.5621032652573
44003,5923.30943302956
39290,1516.370658501567
39408,7402.582467744143
6283,1755.6906004362838
13903,2879.488230656742
34680,6220.87458950645
15727,4453.552886410461
7442,2107.5567219485115
1747,7121.438576943389
9143,1318.8566475515033
44283,872.5463067057357
37710,5860.653083055195
8716,3613.940825762221
13470,5670.3417927443215
12972,1611.9720554635858
30255,2700.3243698604706
5545,6155.4001259071965
35942,2870.8777854914556
9602,1255.3304071053963
14435,3998.139283445575
46526,6108.095808716765
10887,7844.209399069568
37718,4512.010745315224
32026,3252.1735008335413
19999,2584.866080868889
41282,2691.239292759083
11414,5922.826581513574
34638,2591.7370326528862
26934,1751.8858022540737
32956,2825.5048064047437
44037,5180.732605019816
30947,3802.6434488072346
16379,983.5048570376459
40339,2104.1489190189495
3435,3088.184953546025
30075,1923.8980413885076
3525,4096.768954170285
994,3084.4134910287494
9176,727.0609331501411
13090,1502.8978999452684
23462,16077.751837142188
18330,3722.7754397390777
23,13807.30488607153
8535,2878.2065044609217
16615,1541.3824726058303
3946,1245.6953916411653
5184,1045.3895976280758
18085,5729.258963537266
23799,3912.264516172192
28739,2971.859455568543
31735,3242.7987352221085
46053,886.8285436154073
29300,2940.122334789986
27741,2510.106830896525
15856,1462.3531881869576
34972,6679.772331745869
43577,1341.6720139005954
3957,6463.489176064802
22924,3896.582068757795
1714,1134.5176198310762
14300,2416.538910667673
8841,2123.374233817301
1188,1924.0038706329824
21705,7415.137458633641
12893,3279.5443862302213
38979,1352.0919439873066
34780,12417.057757959303
34069,1816.3346100758001
20372,3284.1228699416833
29229,1140.3105827302752
31391,5248.109427483709
16450,2624.8156296021384
39509,11330.328710198663
15551,4470.134869663531
8538,1359.2605262142927
10424,3616.241510895957
10995,1281.169546909655
25403,3657.8643933659605
46139,1507.0227333525706
42546,1047.7278763632946
22768,2601.3062646606604
17187,625.3629039701191
27288,984.9170003138981
26187,3215.654508579225
43593,3452.114526001257
7119,6220.762647158276
40772,2369.1676050317537
32207,8105.977290978605
14159,11126.085784378849
32491,872.4131415736776
39244,3689.286107844628
14271,2594.6200708781666
26840,4296.932730613285
38905,3154.2667471257496
14046,4042.9119278340777
11184,4181.371125736081
21932,2040.7475388365062
13523,1251.688097135719
27876,2401.350878223633
32770,3475.725803625149
18543,1272.5077502213267
39027,5453.818838699793
2913,8819.183053934008
10429,1148.7132995969193
43020,2551.7055900942764
44225,5376.415558039049
32132,5690.752575158932
23553,3022.703201499263
38863,922.1812927199718
22495,1309.022307173694
33707,3499.047985898025
4502,1066.5235773965346
11925,8573.265957169737
46442,4153.493421020328
45666,2756.5823003673117
13744,1453.8738307763083
8285,4811.646301441595
20212,1809.0021629843359
40733,1467.0751259733374
42924,4282.523650307583
10212,4763.533331244907
30235,11423.26781184486
12561,5209.246099503883
33187,2768.4972775213287
12792,3499.1497800722705
44155,1980.3187039978802
2639,19174.3956755962
38334,1283.6494376715573
4300,6457.803737657291
2901,1188.6515262388768
12562,2835.151165699692
5233,3064.6666792179353
9370,2951.5931446838554
24950,4186.852237590111
24253,4685.992077120044
3257,4275.09348968579
43661,3660.426098367698
32581,9141.57246435762
42678,2927.202641412891
6587,6200.155175614845
6321,2146.063947450996
21340,4438.881705366303
44922,922.7059951628523
14633,7929.964903603006
37574,3716.1896043047655
35265,1059.3946212521182
22805,8910.87062050157
10272,2681.875242594094
3695,3515.405335999413
11872,1292.758586250081
14824,923.72875857958
22843,1903.500677700256
7781,1181.0385814493318
627,7967.04712240259
7189,4900.866800344523
6145,8448.579503993034
23622,5308.970715205742
34618,7136.16662214051
24645,595.4159035919806
24943,2584.3745642459485
19747,2346.1970188315477
28083,3178.3643973316957
21653,5627.061366180347
802,2325.387341770736
43760,6667.1584697907965
41224,1953.8943329905235
31247,6438.976452840701
32817,4931.005340793098
5411,4198.858320259799
21384,903.3657026913812
26705,2618.2395386752164
17498,2474.246156258603
29060,730.6457783179064
24442,11637.609811834616
39211,3183.3018572115075
29494,3250.379144838398
27828,2036.0430167182412
18980,20411.218426117135
46110,3505.962980994082
13310,4659.470561262445
20052,2127.2226156716206
8066,5192.042937153783
46238,9843.56605316338
2954,2907.535767903986
8138,2344.9453458417256
630,2348.8221940841445
16695,1562.0200204029989
42329,1805.3890448865168
4738,1503.9976705724969
3076,4697.428529182715
28225,2825.076753918639
11375,3389.1845383000696
13808,2128.8551645018506
32130,1402.3494757938295
24323,1045.3329802305298
543,3048.1565538904706
33402,4967.9399053216775
8449,2896.698100533489
38149,2332.338140966211
25902,2068.5073849384507
33006,4324.705472759096
30559,1951.4976974701485
18372,5319.151777604087
38098,2548.660424647973
4221,3617.821711947479
5760,5253.041839459543
27689,3938.1717569985294
12837,4126.842301521663
11729,3320.7857699045303
45916,1855.4748772641565
37348,698.3235332408518
20846,3618.76206635146
7556,3547.616458080818
33127,4189.834202684385
15901,2099.3991752168154
3629,2760.465511290651
33717,1017.8387905117413
12211,4865.933860172648
21215,1761.5956818458792
39109,1354.3656865907694
17518,4498.360602447305
9161,2333.563123419388
4248,5550.470461951344
36220,662.5618995539292
28240,6531.4900926581995
36985,9166.946933428648
17359,1093.2972048564238
12049,4948.870191558438
5037,2507.4672266176667
18967,2033.2317844696986
14097,8102.951369036738
22105,7432.013907804877
